"Category","Impact","Risk","Problem","Solution","ImpactedField","ImpactedValue","ResourceId","ResourceName","ResourceType","ResourceGroupName","LastUpdated","RecommendationId","Id"
"HighAvailability","Medium",,"Use NAT gateway for outbound connectivity","Use NAT gateway for outbound connectivity","MICROSOFT.NETWORK/VIRTUALNETWORKS","vnet-amig-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.network/virtualnetworks/vnet-amig-demo-je-001","vnet-amig-demo-je-001","MICROSOFT.NETWORK/VIRTUALNETWORKS","rg-migrate-demo-je-001","07/17/2026 11:12:00","55a9307f60da51db125e9f58b2c66bebf6d3891dc9543f348b3ea815348f0496","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.network/virtualnetworks/vnet-amig-demo-je-001/providers/Microsoft.Advisor/recommendations/55a9307f60da51db125e9f58b2c66bebf6d3891dc9543f348b3ea815348f0496"
"OperationalExcellence","High",,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","MICROSOFT.COMPUTE/VIRTUALMACHINES","vm-amig-win-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001","vm-amig-win-001","MICROSOFT.COMPUTE/VIRTUALMACHINES","rg-migrate-demo-je-001","07/17/2026 13:59:51","a1a807ab4225018cf77899caef8a5190ce91a812b3efde39a0dae5312216c03b","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001/providers/Microsoft.Advisor/recommendations/a1a807ab4225018cf77899caef8a5190ce91a812b3efde39a0dae5312216c03b"
"OperationalExcellence","High",,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","MICROSOFT.COMPUTE/VIRTUALMACHINES","vm-amig-appl-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001","vm-amig-appl-001","MICROSOFT.COMPUTE/VIRTUALMACHINES","rg-migrate-demo-je-001","07/17/2026 13:59:27","d0f1019d9d31e28bf341899fe9fd0d1c2918c10f015fd9e3556ec8d8a4de4fb7","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001/providers/Microsoft.Advisor/recommendations/d0f1019d9d31e28bf341899fe9fd0d1c2918c10f015fd9e3556ec8d8a4de4fb7"
"OperationalExcellence","High",,"Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","Enable Trusted Launch foundational excellence, and modern security for Existing Generation 2 VM(s)","MICROSOFT.COMPUTE/VIRTUALMACHINES","vm-amig-ubu-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001","vm-amig-ubu-001","MICROSOFT.COMPUTE/VIRTUALMACHINES","rg-migrate-demo-je-001","07/17/2026 22:17:39","4c517b76a6196b35b058b6e1a9b60a10fbb792953c80732ac71b53bb207603f4","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001/providers/Microsoft.Advisor/recommendations/4c517b76a6196b35b058b6e1a9b60a10fbb792953c80732ac71b53bb207603f4"
"OperationalExcellence","Medium",,"Enable VM Insights for virtual machines","Enable VM Insights for virtual machines","MICROSOFT.COMPUTE/VIRTUALMACHINES","vm-amig-appl-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001","vm-amig-appl-001","MICROSOFT.COMPUTE/VIRTUALMACHINES","rg-migrate-demo-je-001","07/18/2026 04:00:25","3fbe26298444aa840bead3b4c41ddcfa182f0949b2e5335a2b953826fc83cad2","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001/providers/Microsoft.Advisor/recommendations/3fbe26298444aa840bead3b4c41ddcfa182f0949b2e5335a2b953826fc83cad2"
"OperationalExcellence","Medium",,"Enable VM Insights for virtual machines","Enable VM Insights for virtual machines","MICROSOFT.COMPUTE/VIRTUALMACHINES","vm-amig-ubu-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001","vm-amig-ubu-001","MICROSOFT.COMPUTE/VIRTUALMACHINES","rg-migrate-demo-je-001","07/18/2026 03:56:50","8df8290b88af0afb5b0014f9b7c2a4ae18307c18fb86db0bf0a736867089a3dc","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001/providers/Microsoft.Advisor/recommendations/8df8290b88af0afb5b0014f9b7c2a4ae18307c18fb86db0bf0a736867089a3dc"
"OperationalExcellence","Medium",,"Enable VM Insights for virtual machines","Enable VM Insights for virtual machines","MICROSOFT.COMPUTE/VIRTUALMACHINES","vm-amig-win-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001","vm-amig-win-001","MICROSOFT.COMPUTE/VIRTUALMACHINES","rg-migrate-demo-je-001","07/18/2026 03:57:21","d5dda1194a60728b1a36b0feec582999e590afec182088aeabd0375e08a4e12a","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001/providers/Microsoft.Advisor/recommendations/d5dda1194a60728b1a36b0feec582999e590afec182088aeabd0375e08a4e12a"
"HighAvailability","Medium",,"Migrate workload to Virtual Machine Scale Sets Flex","Migrate workload to Virtual Machine Scale Sets Flex","MICROSOFT.COMPUTE/VIRTUALMACHINES","vm-amig-appl-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001","vm-amig-appl-001","MICROSOFT.COMPUTE/VIRTUALMACHINES","rg-migrate-demo-je-001","07/18/2026 04:24:48","b1b4f87782a28ad07c4fb9e665574155fb4b423f30aa8341267b0e9779a59d64","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001/providers/Microsoft.Advisor/recommendations/b1b4f87782a28ad07c4fb9e665574155fb4b423f30aa8341267b0e9779a59d64"
"HighAvailability","Medium",,"Migrate workload to Virtual Machine Scale Sets Flex","Migrate workload to Virtual Machine Scale Sets Flex","MICROSOFT.COMPUTE/VIRTUALMACHINES","vm-amig-win-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001","vm-amig-win-001","MICROSOFT.COMPUTE/VIRTUALMACHINES","rg-migrate-demo-je-001","07/18/2026 04:26:30","40d6205e5dc64e9d71ba5d992fdc3b9d06c061759c25fc7deb3fbeaebcfb3aaf","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001/providers/Microsoft.Advisor/recommendations/40d6205e5dc64e9d71ba5d992fdc3b9d06c061759c25fc7deb3fbeaebcfb3aaf"
"HighAvailability","Medium",,"Migrate workload to Virtual Machine Scale Sets Flex","Migrate workload to Virtual Machine Scale Sets Flex","MICROSOFT.COMPUTE/VIRTUALMACHINES","vm-amig-ubu-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001","vm-amig-ubu-001","MICROSOFT.COMPUTE/VIRTUALMACHINES","rg-migrate-demo-je-001","07/18/2026 04:28:54","bbd52c3d5477f3600938652990146af9585ae8875dec7266f623e51866cda636","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001/providers/Microsoft.Advisor/recommendations/bbd52c3d5477f3600938652990146af9585ae8875dec7266f623e51866cda636"
"HighAvailability","High",,"Ensure Azure Disks are in the same zone as your VM for higher resiliency and availability","Ensure Azure Disks are in the same zone as your VM for higher resiliency and availability","MICROSOFT.COMPUTE/DISKS","vm-amig-win-001_osdisk_1_e77733f43d73447c939ab324885f5576","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-win-001_osdisk_1_e77733f43d73447c939ab324885f5576","vm-amig-win-001_osdisk_1_e77733f43d73447c939ab324885f5576","MICROSOFT.COMPUTE/DISKS","rg-migrate-demo-je-001","07/18/2026 09:38:19","f056d36e3eed96825883babfd56fab6d0dc3ecdd7924645c1fe50809a7a78af2","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-win-001_osdisk_1_e77733f43d73447c939ab324885f5576/providers/Microsoft.Advisor/recommendations/f056d36e3eed96825883babfd56fab6d0dc3ecdd7924645c1fe50809a7a78af2"
"HighAvailability","High",,"Ensure Azure Disks are in the same zone as your VM for higher resiliency and availability","Ensure Azure Disks are in the same zone as your VM for higher resiliency and availability","MICROSOFT.COMPUTE/DISKS","vm-amig-appl-001_osdisk_1_3fd7cd07011d42d5aeadf6e73f59f7db","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-appl-001_osdisk_1_3fd7cd07011d42d5aeadf6e73f59f7db","vm-amig-appl-001_osdisk_1_3fd7cd07011d42d5aeadf6e73f59f7db","MICROSOFT.COMPUTE/DISKS","rg-migrate-demo-je-001","07/18/2026 09:38:19","7fb894476b1c58ce73385605c807ed5da188f0f3b3c787c705142d4f14a5f947","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-appl-001_osdisk_1_3fd7cd07011d42d5aeadf6e73f59f7db/providers/Microsoft.Advisor/recommendations/7fb894476b1c58ce73385605c807ed5da188f0f3b3c787c705142d4f14a5f947"
"HighAvailability","High",,"Ensure Azure Disks are in the same zone as your VM for higher resiliency and availability","Ensure Azure Disks are in the same zone as your VM for higher resiliency and availability","MICROSOFT.COMPUTE/DISKS","vm-amig-ubu-001_osdisk_1_0c28a750701d4b0c8946f4c29b24cf06","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-ubu-001_osdisk_1_0c28a750701d4b0c8946f4c29b24cf06","vm-amig-ubu-001_osdisk_1_0c28a750701d4b0c8946f4c29b24cf06","MICROSOFT.COMPUTE/DISKS","rg-migrate-demo-je-001","07/18/2026 09:38:15","7b5c19af394304bcfb52dd77aa99206cf434c555d3b04702e1b6d69079f06079","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-ubu-001_osdisk_1_0c28a750701d4b0c8946f4c29b24cf06/providers/Microsoft.Advisor/recommendations/7b5c19af394304bcfb52dd77aa99206cf434c555d3b04702e1b6d69079f06079"
"HighAvailability","High",,"Enable zone redundancy for storage accounts to improve high availability and resiliency","Enable zone redundancy for storage accounts to improve high availability and resiliency","MICROSOFT.STORAGE/STORAGEACCOUNTS","stamiguctnhzjq4unu2","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.storage/storageaccounts/stamiguctnhzjq4unu2","stamiguctnhzjq4unu2","MICROSOFT.STORAGE/STORAGEACCOUNTS","rg-migrate-demo-je-001","07/18/2026 12:33:30","55e94aaf0f193807513d76ddc8a96909d6f918c848cf4b57b25198cf2ef859cf","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.storage/storageaccounts/stamiguctnhzjq4unu2/providers/Microsoft.Advisor/recommendations/55e94aaf0f193807513d76ddc8a96909d6f918c848cf4b57b25198cf2ef859cf"
"HighAvailability","Medium",,"Migrate Standard HDD OS Disks to SSD","Migrate Standard HDD OS Disks to SSD","MICROSOFT.COMPUTE/DISKS","vm-amig-ubu-001_osdisk_1_0c28a750701d4b0c8946f4c29b24cf06","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-ubu-001_osdisk_1_0c28a750701d4b0c8946f4c29b24cf06","vm-amig-ubu-001_osdisk_1_0c28a750701d4b0c8946f4c29b24cf06","MICROSOFT.COMPUTE/DISKS","rg-migrate-demo-je-001","07/18/2026 12:57:11","2ce409f836b056ef240f426f9b1ef2fb541d81d94445f346731764b88ae42a3a","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-ubu-001_osdisk_1_0c28a750701d4b0c8946f4c29b24cf06/providers/Microsoft.Advisor/recommendations/2ce409f836b056ef240f426f9b1ef2fb541d81d94445f346731764b88ae42a3a"
"HighAvailability","Medium",,"Migrate Standard HDD OS Disks to SSD","Migrate Standard HDD OS Disks to SSD","MICROSOFT.COMPUTE/DISKS","vm-amig-appl-001_osdisk_1_3fd7cd07011d42d5aeadf6e73f59f7db","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-appl-001_osdisk_1_3fd7cd07011d42d5aeadf6e73f59f7db","vm-amig-appl-001_osdisk_1_3fd7cd07011d42d5aeadf6e73f59f7db","MICROSOFT.COMPUTE/DISKS","rg-migrate-demo-je-001","07/18/2026 12:57:14","936cd43a9aaa6df535f3c787bda2f709281f410b9b649f7673ec3c710ba78f25","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-appl-001_osdisk_1_3fd7cd07011d42d5aeadf6e73f59f7db/providers/Microsoft.Advisor/recommendations/936cd43a9aaa6df535f3c787bda2f709281f410b9b649f7673ec3c710ba78f25"
"HighAvailability","Medium",,"Migrate Standard HDD OS Disks to SSD","Migrate Standard HDD OS Disks to SSD","MICROSOFT.COMPUTE/DISKS","vm-amig-win-001_osdisk_1_e77733f43d73447c939ab324885f5576","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-win-001_osdisk_1_e77733f43d73447c939ab324885f5576","vm-amig-win-001_osdisk_1_e77733f43d73447c939ab324885f5576","MICROSOFT.COMPUTE/DISKS","rg-migrate-demo-je-001","07/18/2026 12:57:14","d1a02a8d980a8a59fafe8dee5a495b5fb7077038489e297fa7caf2d021351b18","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/disks/vm-amig-win-001_osdisk_1_e77733f43d73447c939ab324885f5576/providers/Microsoft.Advisor/recommendations/d1a02a8d980a8a59fafe8dee5a495b5fb7077038489e297fa7caf2d021351b18"
"HighAvailability","Medium",,"Enable Soft Delete to protect your blob data","Enable Soft Delete to protect your blob data","Microsoft.Storage/storageAccounts","stamiguctnhzjq4unu2","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.storage/storageaccounts/stamiguctnhzjq4unu2","stamiguctnhzjq4unu2","Microsoft.Storage/storageAccounts","rg-migrate-demo-je-001","07/19/2026 06:18:55","a611e2d5db699b26739b0ed3b08a571c218fcf8d3ceda4c13afe240f0a610fa2","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.storage/storageaccounts/stamiguctnhzjq4unu2/providers/Microsoft.Advisor/recommendations/a611e2d5db699b26739b0ed3b08a571c218fcf8d3ceda4c13afe240f0a610fa2"
"Security","Medium",,"Guest Configuration extension should be installed on machines","Guest Configuration extension should be installed on machines","Microsoft.Compute/virtualMachines","vm-amig-ubu-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","07/20/2026 02:59:28","4a645c82a72d53501830d5670e6b434cafb6f30b88922bf5e36870eacfac2ac4","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001/providers/Microsoft.Advisor/recommendations/4a645c82a72d53501830d5670e6b434cafb6f30b88922bf5e36870eacfac2ac4"
"Security","Medium",,"Guest Configuration extension should be installed on machines","Guest Configuration extension should be installed on machines","Microsoft.Compute/virtualMachines","vm-amig-win-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001","vm-amig-win-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","07/20/2026 02:59:34","d27c54c91e88a2aaa4b7be2ad1aca7497e788ced0bb8140b25818edab9cfd8ab","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001/providers/Microsoft.Advisor/recommendations/d27c54c91e88a2aaa4b7be2ad1aca7497e788ced0bb8140b25818edab9cfd8ab"
"Security","Medium",,"Guest Configuration extension should be installed on machines","Guest Configuration extension should be installed on machines","Microsoft.Compute/virtualMachines","vm-amig-appl-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001","vm-amig-appl-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","07/20/2026 02:59:34","fce7b5318c80587bb67e38101cb5517c22e90d9387f377248fb3387a2908d2bb","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001/providers/Microsoft.Advisor/recommendations/fce7b5318c80587bb67e38101cb5517c22e90d9387f377248fb3387a2908d2bb"
"Security","Medium",,"Storage accounts should restrict network access using virtual network rules","Storage accounts should restrict network access using virtual network rules","Microsoft.Storage/storageAccounts","stamiguctnhzjq4unu2","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.storage/storageaccounts/stamiguctnhzjq4unu2","stamiguctnhzjq4unu2","Microsoft.Storage/storageAccounts","rg-migrate-demo-je-001","07/20/2026 20:13:16","806aac4467225264a5d219f13b2daf70198bc4f97ae7ca08c73029606709952a","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.storage/storageaccounts/stamiguctnhzjq4unu2/providers/Microsoft.Advisor/recommendations/806aac4467225264a5d219f13b2daf70198bc4f97ae7ca08c73029606709952a"
"Security","Medium",,"Storage account should use a private link connection","Storage account should use a private link connection","Microsoft.Storage/storageAccounts","stamiguctnhzjq4unu2","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.storage/storageaccounts/stamiguctnhzjq4unu2","stamiguctnhzjq4unu2","Microsoft.Storage/storageAccounts","rg-migrate-demo-je-001","07/20/2026 21:24:13","8151f98d33e95b50a6903f06222b981036fd5eafec44136e74ccb79302025a58","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.storage/storageaccounts/stamiguctnhzjq4unu2/providers/Microsoft.Advisor/recommendations/8151f98d33e95b50a6903f06222b981036fd5eafec44136e74ccb79302025a58"
"Security","Low",,"Virtual networks should be protected by Azure Firewall","Virtual networks should be protected by Azure Firewall","Microsoft.Network/virtualNetworks","vnet-amig-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.network/virtualnetworks/vnet-amig-demo-je-001","vnet-amig-demo-je-001","Microsoft.Network/virtualNetworks","rg-migrate-demo-je-001","07/20/2026 22:43:00","c12aeb380748b17192ce7d676ef7340320333038272d784778c05ec1691e6cf2","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.network/virtualnetworks/vnet-amig-demo-je-001/providers/Microsoft.Advisor/recommendations/c12aeb380748b17192ce7d676ef7340320333038272d784778c05ec1691e6cf2"
"Security","High",,"Linux virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Linux virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Microsoft.Compute/virtualMachines","vm-amig-ubu-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","07/20/2026 23:10:25","5ad5de7902a4bdb3eca66e9774353523d18ed1ce3cd11b517db90ec272f6511b","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001/providers/Microsoft.Advisor/recommendations/5ad5de7902a4bdb3eca66e9774353523d18ed1ce3cd11b517db90ec272f6511b"
"Security","High",,"Windows virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Windows virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Microsoft.Compute/virtualMachines","vm-amig-appl-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001","vm-amig-appl-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","07/20/2026 23:12:51","e177ea611ec787267f86a67040a9a61992886e04c766a47c74ecd80e41151145","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001/providers/Microsoft.Advisor/recommendations/e177ea611ec787267f86a67040a9a61992886e04c766a47c74ecd80e41151145"
"Security","High",,"Windows virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Windows virtual machines should enable Azure Disk Encryption or EncryptionAtHost.","Microsoft.Compute/virtualMachines","vm-amig-win-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001","vm-amig-win-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","07/20/2026 23:12:53","7f3fb3041fefa66ac17113404b83364b2687fd1acc15d19a8257bd13e148cc26","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001/providers/Microsoft.Advisor/recommendations/7f3fb3041fefa66ac17113404b83364b2687fd1acc15d19a8257bd13e148cc26"
"Security","Low",,"Access to storage accounts with firewall and virtual network configurations should be restricted","Access to storage accounts with firewall and virtual network configurations should be restricted","Microsoft.Storage/storageAccounts","stamiguctnhzjq4unu2","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.storage/storageaccounts/stamiguctnhzjq4unu2","stamiguctnhzjq4unu2","Microsoft.Storage/storageAccounts","rg-migrate-demo-je-001","07/20/2026 23:49:04","8c0e40638f091ded60100bfceb9909a70934e5f255271d45d88ea5f35f87d37b","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.storage/storageaccounts/stamiguctnhzjq4unu2/providers/Microsoft.Advisor/recommendations/8c0e40638f091ded60100bfceb9909a70934e5f255271d45d88ea5f35f87d37b"
"Security","Low",,"Azure Backup should be enabled for virtual machines","Azure Backup should be enabled for virtual machines","Microsoft.Compute/virtualMachines","vm-amig-ubu-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","07/21/2026 05:17:03","c82bc07241cb1436029aa4825705e35265fbdb1693b572a4160b9ee34fadea77","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-ubu-001/providers/Microsoft.Advisor/recommendations/c82bc07241cb1436029aa4825705e35265fbdb1693b572a4160b9ee34fadea77"
"Security","Low",,"Azure Backup should be enabled for virtual machines","Azure Backup should be enabled for virtual machines","Microsoft.Compute/virtualMachines","vm-amig-appl-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001","vm-amig-appl-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","07/21/2026 05:17:06","dedce1a238b380086d440f09bf980c9dfa8e3280bb869cb9738503dd517c3c4e","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-appl-001/providers/Microsoft.Advisor/recommendations/dedce1a238b380086d440f09bf980c9dfa8e3280bb869cb9738503dd517c3c4e"
"Security","Low",,"Azure Backup should be enabled for virtual machines","Azure Backup should be enabled for virtual machines","Microsoft.Compute/virtualMachines","vm-amig-win-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001","vm-amig-win-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","07/21/2026 05:17:06","f5c98e658d68b657f933e81d5b54ba745a9b3186f1f0e5dd134b3cdf0e4aa020","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourcegroups/rg-migrate-demo-je-001/providers/microsoft.compute/virtualmachines/vm-amig-win-001/providers/Microsoft.Advisor/recommendations/f5c98e658d68b657f933e81d5b54ba745a9b3186f1f0e5dd134b3cdf0e4aa020"
