"AssessmentName","DisplayName","Severity","Status","StatusCause","StatusDescription","SecurityIssue","SecurityCategories","RecommendationCategory","Description","Remediation","ResourceId","ResourceName","ResourceType","ResourceGroupName","AssessmentId"
"861998f8-bb29-6f68-1dfc-3d1ac8b13506","Update vim","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-nwri-jpe-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","rg-nwri-jpe-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-nwri-jpe-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/861998f8-bb29-6f68-1dfc-3d1ac8b13506"
"a99cb3a5-b419-4b4c-20de-11533d426fd3","Update vim-common","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-nwri-jpe-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","rg-nwri-jpe-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-nwri-jpe-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/a99cb3a5-b419-4b4c-20de-11533d426fd3"
"5c96c924-e665-d622-32c1-3474bfa338f9","Update vim-runtime","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-nwri-jpe-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","rg-nwri-jpe-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-nwri-jpe-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/5c96c924-e665-d622-32c1-3474bfa338f9"
"e29d370b-6387-5cd8-97a3-71e2626930e0","Update vim-tiny","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-nwri-jpe-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","rg-nwri-jpe-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-nwri-jpe-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/e29d370b-6387-5cd8-97a3-71e2626930e0"
"9b4bc025-2778-c089-92a3-8c06cc87632a","Update xxd","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-nwri-jpe-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","rg-nwri-jpe-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-nwri-jpe-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/9b4bc025-2778-c089-92a3-8c06cc87632a"
"86fdf214-edaa-ef89-54e8-397093633dda","Update openssh-client_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/86fdf214-edaa-ef89-54e8-397093633dda"
"a29cdcc2-8923-bdd3-1ce6-3947c9fa7b11","Update openssh-server_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/a29cdcc2-8923-bdd3-1ce6-3947c9fa7b11"
"d818c91f-dbab-f845-0d0c-0f95b3da3bfa","Update openssh-sftp-server_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe","vm-nwri-src-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-src-jpe/providers/Microsoft.Security/assessments/d818c91f-dbab-f845-0d0c-0f95b3da3bfa"
"b087a53a-f9cf-bc49-c2b3-311970fa76f9","Update python3-httplib2","Medium","Unhealthy",,,"Vulnerability","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","RG-MIGRATE-DEMO-JE-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/b087a53a-f9cf-bc49-c2b3-311970fa76f9"
"25fe6b92-0c7f-0471-efbe-b171316b3ec0","Update python3-idna","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","RG-MIGRATE-DEMO-JE-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/25fe6b92-0c7f-0471-efbe-b171316b3ec0"
"861998f8-bb29-6f68-1dfc-3d1ac8b13506","Update vim","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","RG-MIGRATE-DEMO-JE-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/861998f8-bb29-6f68-1dfc-3d1ac8b13506"
"a99cb3a5-b419-4b4c-20de-11533d426fd3","Update vim-common","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","RG-MIGRATE-DEMO-JE-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/a99cb3a5-b419-4b4c-20de-11533d426fd3"
"5c96c924-e665-d622-32c1-3474bfa338f9","Update vim-runtime","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","RG-MIGRATE-DEMO-JE-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/5c96c924-e665-d622-32c1-3474bfa338f9"
"e29d370b-6387-5cd8-97a3-71e2626930e0","Update vim-tiny","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","RG-MIGRATE-DEMO-JE-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/e29d370b-6387-5cd8-97a3-71e2626930e0"
"83839daf-cf6e-491f-c598-bcb1995b3c98","Update wget","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","RG-MIGRATE-DEMO-JE-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/83839daf-cf6e-491f-c598-bcb1995b3c98"
"9b4bc025-2778-c089-92a3-8c06cc87632a","Update xxd","Medium","Unhealthy",,,"BestPractices","Misconfigurations","SystemUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","RG-MIGRATE-DEMO-JE-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-MIGRATE-DEMO-JE-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/9b4bc025-2778-c089-92a3-8c06cc87632a"
"ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c","Update vim_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/ec3f812f-3b49-eb8f-3144-a6d80a6eaa1c"
"dfe6c0bc-8ac0-a5a9-544f-b0ceebb1aedc","Update vim-runtime_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/dfe6c0bc-8ac0-a5a9-544f-b0ceebb1aedc"
"cc236e65-c4b8-4e4a-a284-2d1965badacf","Update vim-tiny_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/cc236e65-c4b8-4e4a-a284-2d1965badacf"
"502d04f7-af1d-8294-4576-cb662a7c8343","Update vim-common_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/502d04f7-af1d-8294-4576-cb662a7c8343"
"2138c8d4-da80-f0da-8349-6b76bf9a5bff","Update xxd_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/2138c8d4-da80-f0da-8349-6b76bf9a5bff"
"f2aca0a8-7e15-dfe3-e6c9-69e210a4fd15","Update python3-httplib2_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/f2aca0a8-7e15-dfe3-e6c9-69e210a4fd15"
"96e25b87-e920-8dfb-50a9-bb38d8ba4c4c","Update python3-idna_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/96e25b87-e920-8dfb-50a9-bb38d8ba4c4c"
"0eb43387-0e67-e2b5-4e77-d4fde3118af8","Update wget_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/0eb43387-0e67-e2b5-4e77-d4fde3118af8"
"342f71e0-8e97-536d-3ce7-4eb97a2a852b","Update snapd_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/342f71e0-8e97-536d-3ce7-4eb97a2a852b"
"c3eaa6d8-0b7b-15fa-3b76-b325a97792dc","Update libnginx-mod-mail_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/c3eaa6d8-0b7b-15fa-3b76-b325a97792dc"
"1c83c623-91ca-4072-a405-992123d57bb3","Update nginx-common_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/1c83c623-91ca-4072-a405-992123d57bb3"
"d45ac694-0093-49da-b0ea-cc6f57b403b8","Update libnginx-mod-http-image-filter_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/d45ac694-0093-49da-b0ea-cc6f57b403b8"
"83ccc68b-8c89-d642-22ab-294c25a0b01a","Update libnginx-mod-http-geoip2_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/83ccc68b-8c89-d642-22ab-294c25a0b01a"
"6b19ec9a-7b19-bf20-f776-4aabbf9ed7c5","Update libnginx-mod-stream_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/6b19ec9a-7b19-bf20-f776-4aabbf9ed7c5"
"7e89cf18-4a2b-1bf1-4dfc-9b605cb2c9cd","Update nginx_for_linux","Medium","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/7e89cf18-4a2b-1bf1-4dfc-9b605cb2c9cd"
"def7e095-91eb-e9be-34a6-7b8ec61e24d1","Update libnginx-mod-stream-geoip2_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/def7e095-91eb-e9be-34a6-7b8ec61e24d1"
"099ffbe3-7c7d-8be9-c420-61a7470badeb","Update nginx-core_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/099ffbe3-7c7d-8be9-c420-61a7470badeb"
"8ee8421a-2064-794d-bfab-ebee06de5f70","Update libnginx-mod-http-xslt-filter_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe","vm-nwri-dst-jpe","Microsoft.Compute/virtualMachines","RG-NWRI-JPE-20260709","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-NWRI-JPE-20260709/providers/Microsoft.Compute/virtualMachines/vm-nwri-dst-jpe/providers/Microsoft.Security/assessments/8ee8421a-2064-794d-bfab-ebee06de5f70"
"de092140-06ce-6c05-b5d9-87e7ed5930ad","Update krb5-locales_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/de092140-06ce-6c05-b5d9-87e7ed5930ad"
"e82c270a-fcc9-a487-3c85-edd04a1e2b71","Update libgssapi-krb5-2_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/e82c270a-fcc9-a487-3c85-edd04a1e2b71"
"5efa7fb6-cede-a673-0181-833c04ffa6e4","Update libkrb5support0_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/5efa7fb6-cede-a673-0181-833c04ffa6e4"
"cc2262a0-7b05-f0e3-dbeb-00c0c9d377c2","Update libarchive13t64_for_linux","High","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/cc2262a0-7b05-f0e3-dbeb-00c0c9d377c2"
"5ded5b64-c337-393a-ca2e-3741f029a07d","Update gawk_for_linux","Low","Unhealthy",,,"Vulnerability","Vulnerabilities","SoftwareUpdate",,,"/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001","vm-amig-ubu-001","Microsoft.Compute/virtualMachines","rg-migrate-demo-je-001","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Compute/virtualMachines/vm-amig-ubu-001/providers/Microsoft.Security/assessments/5ded5b64-c337-393a-ca2e-3741f029a07d"
