"Name","ResourceType","ResourceGroupName","Location","SubscriptionId","Sku","Kind","Tags","ResourceId"
"amig-demo-projectdfdfproject","Microsoft.Migrate/assessmentProjects","rg-migrate-demo-je-001","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,"Migrate","","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/Microsoft.Migrate/assessmentProjects/amig-demo-projectdfdfproject"
"amig-demo-proj4709masterSite","microsoft.offazure/MasterSites","rg-migrate-demo-je-001","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,"Migrate","Migrate Project=amig-demo-project","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-migrate-demo-je-001/providers/microsoft.offazure/MasterSites/amig-demo-proj4709masterSite"
"NetworkWatcher_australiaeast","Microsoft.Network/networkWatchers","NetworkWatcherRG","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_australiaeast"
"ipg-admin-sources-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-admin-sources-jpe"
"ipg-prj001-prod-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-prj001-prod-jpe"
"ipg-shared-dns-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-shared-dns-jpe"
"ipg-prj001-nonprod-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-prj001-nonprod-jpe"
"afwp-rcg-demo-jpe","Microsoft.Network/firewallPolicies","rg-afwpolicy-rcg-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-demo-jpe/providers/Microsoft.Network/firewallPolicies/afwp-rcg-demo-jpe"
"ipg-prj002-prod-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-pattern-c-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-pattern-c-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-pattern-c-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-prj002-prod-jpe"
"ipg-prj002-nonprod-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-pattern-c-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-pattern-c-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-pattern-c-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-prj002-nonprod-jpe"
"ipg-shared-dns-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-pattern-c-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-pattern-c-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-pattern-c-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-shared-dns-jpe"
"ipg-prj001-nonprod-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-pattern-c-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-pattern-c-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-pattern-c-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-prj001-nonprod-jpe"
"ipg-admin-sources-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-pattern-c-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-pattern-c-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-pattern-c-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-admin-sources-jpe"
"ipg-prj001-prod-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-pattern-c-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-pattern-c-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-pattern-c-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-prj001-prod-jpe"
"afwp-rcg-pattern-c-demo-jpe","Microsoft.Network/firewallPolicies","rg-afwpolicy-rcg-pattern-c-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-pattern-c-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-pattern-c-demo-jpe/providers/Microsoft.Network/firewallPolicies/afwp-rcg-pattern-c-demo-jpe"
"ipg-prj003-prod-jpe","Microsoft.Network/ipGroups","rg-afwpolicy-rcg-pattern-c-demo-jpe","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=azure-firewall-rcg-pattern-c-demo;environment=demo;owner=taizen-amemiya;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-afwpolicy-rcg-pattern-c-demo-jpe/providers/Microsoft.Network/ipGroups/ipg-prj003-prod-jpe"
"vnet-avnm-capture-b","Microsoft.Network/virtualNetworks","rg-avnm-capture-jpe-20260910","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=avnm-screenshots;expiresOn=2026-09-17;environment=demo;owner=tamemiya","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-avnm-capture-jpe-20260910/providers/Microsoft.Network/virtualNetworks/vnet-avnm-capture-b"
"vnet-avnm-capture-a","Microsoft.Network/virtualNetworks","rg-avnm-capture-jpe-20260910","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=avnm-screenshots;expiresOn=2026-09-17;environment=demo;owner=tamemiya","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-avnm-capture-jpe-20260910/providers/Microsoft.Network/virtualNetworks/vnet-avnm-capture-a"
"AVNM_Managed_9CD18C52828949CB80406C3F7717BFB6","Microsoft.Network/routeTables","AVNM_Managed_ResourceGroup_1acecba7-23bd-4d4d-9770-0b11998514dc","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/AVNM_Managed_ResourceGroup_1acecba7-23bd-4d4d-9770-0b11998514dc/providers/Microsoft.Network/routeTables/AVNM_Managed_9CD18C52828949CB80406C3F7717BFB6"
"vnet-avnm-capture-a-snet-demo-nsg-japaneast","Microsoft.Network/networkSecurityGroups","rg-avnm-capture-jpe-20260910","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"environment=demo;owner=tamemiya;purpose=avnm-screenshots;expiresOn=2026-09-17","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-avnm-capture-jpe-20260910/providers/Microsoft.Network/networkSecurityGroups/vnet-avnm-capture-a-snet-demo-nsg-japaneast"
"vnet-avnm-capture-b-snet-demo-nsg-japaneast","Microsoft.Network/networkSecurityGroups","rg-avnm-capture-jpe-20260910","japaneast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"environment=demo;owner=tamemiya;purpose=avnm-screenshots;expiresOn=2026-09-17","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-avnm-capture-jpe-20260910/providers/Microsoft.Network/networkSecurityGroups/vnet-avnm-capture-b-snet-demo-nsg-japaneast"
"pip-nat-srepoc-6h2ve7","Microsoft.Network/publicIPAddresses","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc","Standard",,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Network/publicIPAddresses/pip-nat-srepoc-6h2ve7"
"nsg-srepoc-6h2ve7","Microsoft.Network/networkSecurityGroups","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Network/networkSecurityGroups/nsg-srepoc-6h2ve7"
"id-srepoc-agent-6h2ve7","Microsoft.ManagedIdentity/userAssignedIdentities","rg-srepoc-agent-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-agent-aue/providers/Microsoft.ManagedIdentity/userAssignedIdentities/id-srepoc-agent-6h2ve7"
"vnet-srepoc-6h2ve7","Microsoft.Network/virtualNetworks","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Network/virtualNetworks/vnet-srepoc-6h2ve7"
"law-srepoc-agent-6h2ve7","Microsoft.OperationalInsights/workspaces","rg-srepoc-agent-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-agent-aue/providers/Microsoft.OperationalInsights/workspaces/law-srepoc-agent-6h2ve7"
"nat-srepoc-6h2ve7","Microsoft.Network/natGateways","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc","Standard",,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Network/natGateways/nat-srepoc-6h2ve7"
"appi-srepoc-agent-6h2ve7","Microsoft.Insights/components","rg-srepoc-agent-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,"web","purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-agent-aue/providers/Microsoft.Insights/components/appi-srepoc-agent-6h2ve7"
"nic-srepoc-6h2ve7","Microsoft.Network/networkInterfaces","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Network/networkInterfaces/nic-srepoc-6h2ve7"
"vm-srepoc-6h2ve7","Microsoft.Compute/virtualMachines","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Compute/virtualMachines/vm-srepoc-6h2ve7"
"sre-srepoc-6h2ve7","Microsoft.App/agents","rg-srepoc-agent-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-agent-aue/providers/Microsoft.App/agents/sre-srepoc-6h2ve7"
"vm-srepoc-6h2ve7_OsDisk_1_aa795cc7242a41fca51f83f0dc1d1239","Microsoft.Compute/disks","RG-SREPOC-WORKLOAD-AUE","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc","Standard_LRS",,"","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-SREPOC-WORKLOAD-AUE/providers/Microsoft.Compute/disks/vm-srepoc-6h2ve7_OsDisk_1_aa795cc7242a41fca51f83f0dc1d1239"
"shutdown-computevm-vm-srepoc-6h2ve7","Microsoft.DevTestLab/schedules","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.DevTestLab/schedules/shutdown-computevm-vm-srepoc-6h2ve7"
"vm-srepoc-6h2ve7/AzureMonitorWindowsAgent","Microsoft.Compute/virtualMachines/extensions","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Compute/virtualMachines/vm-srepoc-6h2ve7/extensions/AzureMonitorWindowsAgent"
"law-srepoc-workload-6h2ve7","Microsoft.OperationalInsights/workspaces","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.OperationalInsights/workspaces/law-srepoc-workload-6h2ve7"
"dcr-srepoc-windows-6h2ve7","Microsoft.Insights/dataCollectionRules","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,"Windows","purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Insights/dataCollectionRules/dcr-srepoc-windows-6h2ve7"
"ag-srepoc-6h2ve7","Microsoft.Insights/actiongroups","rg-srepoc-workload-aue","global","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Insights/actiongroups/ag-srepoc-6h2ve7"
"alert-srepoc-service-stop-6h2ve7","Microsoft.Insights/scheduledqueryrules","rg-srepoc-workload-aue","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,"LogAlert","purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Insights/scheduledqueryrules/alert-srepoc-service-stop-6h2ve7"
"alert-srepoc-cpu-6h2ve7","Microsoft.Insights/metricalerts","rg-srepoc-workload-aue","global","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"purpose=sre-agent-poc;environment=demo;lifecycle=manual-retention;createdBy=bicep","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-workload-aue/providers/Microsoft.Insights/metricalerts/alert-srepoc-cpu-6h2ve7"
"Application Insights Smart Detection","microsoft.insights/actiongroups","rg-srepoc-agent-aue","global","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-srepoc-agent-aue/providers/microsoft.insights/actiongroups/Application Insights Smart Detection"
"vm-srepoc-6h2ve7/MDE.Windows","Microsoft.Compute/virtualMachines/extensions","RG-SREPOC-WORKLOAD-AUE","australiaeast","1acecba7-23bd-4d4d-9770-0b11998514dc",,,"","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/RG-SREPOC-WORKLOAD-AUE/providers/Microsoft.Compute/virtualMachines/vm-srepoc-6h2ve7/extensions/MDE.Windows"
"aoai-gptimage-dev-eus2-260814-b7f3c9","Microsoft.CognitiveServices/accounts","rg-gptimage-dev-eus2-260814","eastus2","1acecba7-23bd-4d4d-9770-0b11998514dc","S0","OpenAI","Environment=Dev;Workload=ImageGeneration;CreatedFor=gpt-image-2-evaluation","/subscriptions/1acecba7-23bd-4d4d-9770-0b11998514dc/resourceGroups/rg-gptimage-dev-eus2-260814/providers/Microsoft.CognitiveServices/accounts/aoai-gptimage-dev-eus2-260814-b7f3c9"
